mode,time_s,V0,V1
postsynaptic,293.82,-37.59375,-48.45835488648051
postsynaptic,293.83,-38.0625,-47.8823416538737
postsynaptic,293.84,-37.4734754815874,-47.269124034899875
postsynaptic,293.85,-36.963763322564006,-46.360333757542946
postsynaptic,293.86,-37.0320335875948,-44.60531502511481
postsynaptic,293.87,-37.5,-43.04047804511582
postsynaptic,293.88,-37.33954691015203,-41.63569920709005
postsynaptic,293.89,-37.32537046540755,-40.282440680263605
postsynaptic,293.9,-37.21875,-38.722692166020586
postsynaptic,293.91,-37.43277451841942,-35.12931200654064
postsynaptic,293.92,-37.674368338718,28.65452560080193
postsynaptic,293.93,-37.96927239172987,24.72030491200829
postsynaptic,293.94,-38.34375,13.382739615507955
postsynaptic,293.95,-38.6520469101588,-4.255252515251164
postsynaptic,293.96,-39.0,-28.75148980476153
postsynaptic,293.97,-39.241332624433646,-46.35478368314183
postsynaptic,293.98,-39.46875,-51.1579932668388
postsynaptic,293.99,-39.682513322547635,-51.65341407399834
postsynaptic,294.0,-39.9375,-50.65759093028784
postsynaptic,294.01,-39.65625,-49.17753788032795
postsynaptic,294.02,-39.7770469101588,-47.604726866242224
postsynaptic,294.03,-40.08456023270378,-46.065151008633705
postsynaptic,294.04,-40.272582624433646,-43.847071534918406
postsynaptic,294.05,-40.15152451841942,-41.535532499664875
postsynaptic,294.06,-40.20561833872618,-39.35560144546667
postsynaptic,294.07,-40.03125,-36.75762285571331
postsynaptic,294.08,-39.65625,-26.621858631063336
postsynaptic,294.09,-39.75,26.30062957732374
postsynaptic,294.1,-39.75,16.831454938906493
postsynaptic,294.11,-39.28125,-0.017798404031183275
postsynaptic,294.12,-39.46875,-21.698267274445925
postsynaptic,294.13,-39.34873667745503,-42.202919117170126
postsynaptic,294.14,-38.34348880413504,-48.90296226343314
postsynaptic,294.15,-38.16990405301187,-50.11532269789868
postsynaptic,294.16,-38.59795308985071,-49.38241532118434
postsynaptic,294.17,-38.71875,-47.98065019380335
postsynaptic,294.18,-38.8125,-46.41455139193368
postsynaptic,294.19,-38.83902451841942,-44.87891839208006
postsynaptic,294.2,-39.01313166127249,-43.42490550114524
postsynaptic,294.21,-38.90598880412555,-42.025721352526375
postsynaptic,294.22,-38.90625,-40.58740854321112
postsynaptic,294.23,-39.06670308985071,-38.403192737811516
postsynaptic,294.24,-38.86581023270378,-33.4020829870339
postsynaptic,294.25,-38.57116737556089,27.587021224678796
postsynaptic,294.26,-38.4375,20.798158137440474
postsynaptic,294.27,-38.33061833872751,5.655932474044185
postsynaptic,294.28,-38.25,-14.324209055784102
postsynaptic,294.29,-38.16990405300374,-37.63835219394998
postsynaptic,294.3,-37.96875,-47.48273238855593
postsynaptic,294.31,-37.80881930188867,-49.80164850997052
postsynaptic,294.32,-38.15625,-49.46944338499309
postsynaptic,294.33,-38.25,-48.20036925482858
postsynaptic,294.34,-38.35688166127249,-46.66104962444438
postsynaptic,294.35,-38.34322760827013,-45.11641590855401
postsynaptic,294.36,-38.16990405301187,-43.65231948567645
postsynaptic,294.37,-38.0625,-42.26434202751962
postsynaptic,294.38,-38.10293976729622,-40.89093577240811
postsynaptic,294.39,-38.02258262444316,-39.401949494916856
postsynaptic,294.4,-37.875,-37.471423562456025
postsynaptic,294.41,-37.674368338718,-33.34759147246977
postsynaptic,294.42,-37.59375,27.477665491043197
postsynaptic,294.43,-36.48240405301187,21.149647996889264
postsynaptic,294.44,-36.16045308985071,6.323331477873468
postsynaptic,294.45,-35.95956023270378,-13.227819867498194
postsynaptic,294.46,-35.90625,-36.06875415123035
postsynaptic,294.47,-35.8125,-46.49825329886793
postsynaptic,294.48,-35.611868338718,-49.24364231951453
postsynaptic,294.49,-35.43776119586494,-49.19182310954461
postsynaptic,294.5,-35.45115405301187,-48.10437106830848
postsynaptic,294.51,-35.97295308984797,-46.685588527715794
postsynaptic,294.52,-36.65625,-45.225576495106765
postsynaptic,294.53,-37.21875,-43.828402383403436
postsynaptic,294.54,-37.90152451841942,-42.50528383794519
postsynaptic,294.55,-38.34375,-41.21305249496461
postsynaptic,294.56,-38.4375,-39.856409125423596
postsynaptic,294.57,-38.91990405301187,-38.225311594004125
postsynaptic,294.58,-39.4020469101588,-35.57113870774663
postsynaptic,294.59,-39.13418976729622,18.818382496556424
postsynaptic,294.6,-38.4375,24.58439013512531
postsynaptic,294.61,-38.8125,12.799548568299015
postsynaptic,294.62,-38.70561833872618,-5.056117269097524
postsynaptic,294.63,-38.71901119586494,-26.87600495836985
postsynaptic,294.64,-38.98634594698813,-42.89782280662364
postsynaptic,294.65,-38.5582969101588,-47.670335946455
postsynaptic,294.66,-38.8125,-48.41239678939226
postsynaptic,294.67,-39.335082624433646,-47.83798082100401
postsynaptic,294.68,-39.60320096316116,-46.747876864168255
postsynaptic,294.69,-39.73686833872751,-45.48635437473868
postsynaptic,294.7,-39.65625,-44.213904828203866
postsynaptic,294.71,-39.65625,-42.98507252878041
postsynaptic,294.72,-39.75,-41.7928536921831
postsynaptic,294.73,-39.5625,-40.58635371224764
postsynaptic,294.74,-39.414917375566354,-39.25703215507658
postsynaptic,294.75,-39.28125,-37.5359542845001
postsynaptic,294.76,-39.26811833872751,-34.17629965283866
postsynaptic,294.77,-39.28125,27.29774344054275
postsynaptic,294.78,-38.87894189397626,22.202530815715825
postsynaptic,294.79,-37.96875,8.178058885994314
postsynaptic,294.8,-37.64706023270378,-11.049949548097443
postsynaptic,294.81,-37.875,-33.96599068238449
postsynaptic,294.82,-38.22347548158058,-45.043314024384635
postsynaptic,294.83,-38.25,-47.75720228788304
postsynaptic,294.84,-38.34348880412555,-47.646269948270344
postsynaptic,294.85,-38.330095946997645,-46.7229698166561
postsynaptic,294.86,-38.08954691014929,-45.68615073220436
postsynaptic,294.87,-38.25,-44.60136857008539
postsynaptic,294.88,-38.17016524888632,-43.51098235517208
postsynaptic,294.89,-37.99527451841942,-42.43640802330828
postsynaptic,294.9,-37.70063166127249,-41.36490569035525
postsynaptic,294.91,-37.49973880413506,-40.24814359671762
postsynaptic,294.92,-37.3125,-38.9797974287548
postsynaptic,294.93,-36.49579691014929,-37.28086823606698
postsynaptic,294.94,-35.8125,-33.75343794464048
postsynaptic,294.95,-35.90625,27.28849997773345
postsynaptic,294.96,-36.28125,21.547146430167256
postsynaptic,294.97,-36.643118338718,7.048254802914384
postsynaptic,294.98,-36.9375,-12.450948029639754
postsynaptic,294.99,-37.03125,-35.621005131181306
postsynaptic,295.0,-37.15204691014929,-46.18427885615868
postsynaptic,295.01,-37.07168976729622,-48.07551173730475
postsynaptic,295.02,-37.21875,-47.46462442901476
postsynaptic,295.03,-37.03125,-46.169303702005365
postsynaptic,295.04,-37.03125,-44.90082893315987
postsynaptic,295.05,-37.12447760827013,-43.88611394821405
postsynaptic,295.06,-37.125,-42.96202403524466
postsynaptic,295.07,-37.43329691015203,-42.04921366210137
postsynaptic,295.08,-37.6875,-41.11473719845073
postsynaptic,295.09,-38.19616737555684,-40.11465440888857
postsynaptic,295.1,-38.53125,-38.95913847154501
postsynaptic,295.11,-38.919381661282,-37.415311528758416
postsynaptic,295.12,-39.46901119586494,-34.44771802331789
postsynaptic,295.13,-39.92384594698813,26.40245514044467
postsynaptic,295.14,-40.1917030898412,22.75390118984164
postsynaptic,295.15,-40.01837953459245,9.213781456426581
postsynaptic,295.16,-40.03125,-9.826575517323965
postsynaptic,295.17,-40.19222548158058,-33.20783017502682
postsynaptic,295.18,-40.13813166127382,-45.77697938961212
postsynaptic,295.19,-40.125,-49.13296651488884
postsynaptic,295.2,-40.11134594698813,-48.85937365719628
postsynaptic,295.21,-40.07090617968239,-46.892996291555505
postsynaptic,295.22,-39.99081023270919,-44.9477140855142
postsynaptic,295.23,-40.03125,-43.32609081232749
postsynaptic,295.24,-40.00472548158058,-42.11983996360676
postsynaptic,295.25,-40.15126332254497,-41.266697136803565
postsynaptic,295.26,-40.3125,-40.486348230880616
postsynaptic,295.27,-40.41990405301187,-39.63246358078034
postsynaptic,295.28,-38.8792030898412,-38.58868576291445
postsynaptic,295.29,-38.53125,-37.106361842648326
postsynaptic,295.3,-38.477417375566354,-34.02196886727564
postsynaptic,295.31,-38.71875,26.776123094399
postsynaptic,295.32,-39.09375,22.01310847962072
postsynaptic,295.33,-39.0,7.889325242234818
postsynaptic,295.34,-38.63865405301187,-11.45317541212947
postsynaptic,295.35,-38.625,-34.75807473325514
postsynaptic,295.36,-38.15625,-46.29060769651938
postsynaptic,295.37,-38.196167375566354,-49.32194117955549
postsynaptic,295.38,-38.27652451841942,-49.34606447416645
postsynaptic,295.39,-38.26313166127249,-48.31163576993237
postsynaptic,295.4,-38.155466412376654,-46.96611974495077
postsynaptic,295.41,-38.25,-45.60322622006993
postsynaptic,295.42,-38.53125,-44.317655969587214
postsynaptic,295.43,-38.63787046540755,-43.024140994003844
postsynaptic,295.44,-38.75866737556089,-40.78310626740721
postsynaptic,295.45,-38.34375,-38.545890267091295
postsynaptic,295.46,-37.59375,-35.57799794095275
postsynaptic,295.47,-37.875,19.51416936308028
postsynaptic,295.48,-37.86134594699626,24.24411559808215
postsynaptic,295.49,-37.78125,12.215562803939859
postsynaptic,295.5,-37.78125,-6.1078005027090585
postsynaptic,295.51,-37.74133262444316,-29.72620440118951
postsynaptic,295.52,-37.6875,-45.23611797051346
postsynaptic,295.53,-37.51313166127249,-49.65534395595848
postsynaptic,295.54,-37.3125,-50.164356940335516
postsynaptic,295.55,-36.91019189397626,-49.303097044673606
postsynaptic,295.56,-36.91045308985071,-48.016027768781726
postsynaptic,295.57,-37.125,-46.677216877758966
postsynaptic,295.58,-37.53991737555684,-45.426052120764105
postsynaptic,295.59,-37.5265245184126,-44.29739455410208
postsynaptic,295.6,-37.606881661282,-43.27921818847287
postsynaptic,295.61,-37.59375,-42.338993937392935
postsynaptic,295.62,-37.60740405301187,-41.43352205048033
postsynaptic,295.63,-37.6875,-40.5072226940975
postsynaptic,295.64,-37.6875,-39.47494501434889
postsynaptic,295.65,-37.63366737555684,-38.15898963275769
postsynaptic,295.66,-37.62027451841942,-35.95012702024758
postsynaptic,295.67,-37.955618338718,-2.2581094341176433
postsynaptic,295.68,-37.87473880413506,25.50690522607267
postsynaptic,295.69,-37.71480810602374,15.387589567067304
postsynaptic,295.7,-37.82090617968239,-1.9039663806546756
postsynaptic,295.71,-37.6875,-23.832668002717316
postsynaptic,295.72,-37.982665248867285,-42.531356105242985
postsynaptic,295.73,-38.27652451841942,-48.58201686696879
postsynaptic,295.74,-38.71875,-49.88728857293637
postsynaptic,295.75,-39.09348880413506,-49.44314597630457
postsynaptic,295.76,-39.40230810602374,-48.37438266021315
postsynaptic,295.77,-38.9332969101588,-47.14795725767996
postsynaptic,295.78,-38.95956023270378,-45.95501954877452
postsynaptic,295.79,-39.28125,-44.8611983440363
postsynaptic,295.8,-39.65625,-43.873835420796254
postsynaptic,295.81,-39.76313166127382,-42.97408225896546
postsynaptic,295.82,-39.9375,-42.13151901837223
postsynaptic,295.83,-39.91019189397626,-41.30866950043521
postsynaptic,295.84,-39.7229530898412,-40.457552610521425
postsynaptic,295.85,-39.61581023270919,-39.50433372388376
postsynaptic,295.86,-39.602417375566354,-38.29741805298336
postsynaptic,295.87,-39.68277451841942,-36.35398700087352
postsynaptic,295.88,-39.66938166127249,-27.092104520220467
postsynaptic,295.89,-39.5625,26.293608285499438
postsynaptic,295.9,-39.77730810602374,17.233588436986537
postsynaptic,295.91,-39.65625,0.5618612061805579
postsynaptic,295.92,-39.50918976729622,-20.827272407034833
postsynaptic,295.93,-38.53125,-40.7573041537646
postsynaptic,295.94,-37.40625,-47.3654455473729
postsynaptic,295.95,-37.48686833872751,-48.60057907813136
postsynaptic,295.96,-37.125,-48.1169855640171
postsynaptic,295.97,-37.3125,-47.26602510256976
postsynaptic,295.98,-37.539656179701424,-46.35126419274938
postsynaptic,295.99,-37.6875,-45.417650307987486
postsynaptic,296.0,-37.40625,-44.51425731556207
postsynaptic,296.01,-37.47347548158058,-43.66259798649441
postsynaptic,296.02,-37.5,-42.861609990690646
postsynaptic,296.03,-37.68723880412555,-42.09634711701875
postsynaptic,296.04,-37.78125,-41.34244142290305
postsynaptic,296.05,-37.929093820298576,-40.56517678017712
postsynaptic,296.06,-38.0625,-39.71048689281261
postsynaptic,296.07,-38.26391524888632,-38.67502447057372
postsynaptic,296.08,-38.25,-37.185795445679254
postsynaptic,296.09,-38.25,-33.821376202171415
postsynaptic,296.1,-38.06276119586494,27.49997532319587
postsynaptic,296.11,-37.96875,21.95288474440848
postsynaptic,296.12,-38.0625,7.902285836744822
postsynaptic,296.13,-37.98162046540755,-11.453100944737033
postsynaptic,296.14,-37.72741737555684,-35.22586614691385
postsynaptic,296.15,-37.21875,-46.79634868231562
postsynaptic,296.16,-36.5625,-49.73543248848144
postsynaptic,296.17,-36.09375,-48.79157698129807
postsynaptic,296.18,-35.98634594698813,-47.13472860358952
postsynaptic,296.19,-36.133406179701424,-45.54107113644949
postsynaptic,296.2,-36.5625,-44.28642007457172
postsynaptic,296.21,-36.88366737555684,-43.46820874147463
postsynaptic,296.22,-37.09847548158058,-42.86065314086646
postsynaptic,296.23,-37.21875,-42.29359240630401
postsynaptic,296.24,-37.3125,-41.71800137377337
postsynaptic,296.25,-37.20509594698813,-41.113642053590056
postsynaptic,296.26,-37.21875,-40.46009235053928
postsynaptic,296.27,-37.16543976729622,-39.722448824914146
postsynaptic,296.28,-37.07116737555684,-38.829294947898575
postsynaptic,296.29,-37.00472548158058,-37.6015065140765
postsynaptic,296.3,-36.588763322564006,-35.34505052833004
postsynaptic,296.31,-36.46901119586494,16.33944249391754
postsynaptic,296.32,-36.57615405301187,24.663150924555104
postsynaptic,296.33,-36.2542030898412,13.267557184675178
postsynaptic,296.34,-36.24081023270378,-4.783425569032199
postsynaptic,296.35,-35.545165248867285,-27.850446952294384
postsynaptic,296.36,-35.78597548158058,-44.37303197074238
postsynaptic,296.37,-36.26811833872618,-49.2895099686077
postsynaptic,296.38,-36.84348880413506,-50.02655235739873
postsynaptic,296.39,-37.5,-49.300470693315425
postsynaptic,296.4,-38.3167030898412,-48.11619029741933
postsynaptic,296.41,-38.90625,-46.86954715067865
postsynaptic,296.42,-39.133667375566354,-45.70851917730747
postsynaptic,296.43,-39.30777451841942,-44.67250384572897
postsynaptic,296.44,-39.73686833872751,-43.75352563436891
postsynaptic,296.45,-39.65651119586496,-42.924201242661525
postsynaptic,296.46,-39.76365405301187,-42.148734291755545
postsynaptic,296.47,-39.9375,-41.38130527606209
postsynaptic,296.48,-39.70956023270378,-40.42965157227728
postsynaptic,296.49,-39.9375,-38.164560184338434
postsynaptic,296.5,-40.19222548158058,-34.20662478036561
postsynaptic,296.51,-40.19248667745503,27.715619052599624
postsynaptic,296.52,-40.40625,22.163036335572034
postsynaptic,296.53,-40.11134594698813,8.231745717562037
postsynaptic,296.54,-39.65625,-11.140365351522608
postsynaptic,296.55,-39.42831023270378,-35.56104692662359
postsynaptic,296.56,-39.29516524887821,-47.42936413659311
postsynaptic,296.57,-38.57195096316116,-50.52335103159796
postsynaptic,296.58,-38.26313166127249,-50.61110123034828
postsynaptic,296.59,-38.2494776082511,-49.66929462120019
postsynaptic,296.6,-37.982404053002355,-48.44321419557954
postsynaptic,296.61,-38.22295308985071,-47.22582969253891
postsynaptic,296.62,-38.33087953459245,-46.121749316335105
postsynaptic,296.63,-37.74133262444316,-45.15321206171993
postsynaptic,296.64,-37.99527451841942,-44.30783848869213
postsynaptic,296.65,-38.41123667745503,-43.5609251709669
postsynaptic,296.66,-38.53151119586494,-42.88523483814967
postsynaptic,296.67,-38.90625,-42.25437506040315
postsynaptic,296.68,-38.758406179701424,-41.64279450735042
postsynaptic,296.69,-38.8125,-41.02350622854896
postsynaptic,296.7,-38.75866737555684,-40.363097205206266
postsynaptic,296.71,-38.66570096316116,-39.610611286858486
postsynaptic,296.72,-37.5,-38.66644559978242
postsynaptic,296.73,-37.21848880413506,-37.26214833071328
postsynaptic,296.74,-37.29884594698813,-33.972995470532595
postsynaptic,296.75,-37.24579691014929,27.671814670850463
postsynaptic,296.76,-37.25918976729622,22.33898651529531
postsynaptic,296.77,-37.23266524888632,8.666747964081486
postsynaptic,296.78,-37.2452745184126,-10.500766657769649
postsynaptic,296.79,-37.59375,-34.2222478657823
postsynaptic,296.8,-37.87447760827013,-45.789461011627935
postsynaptic,296.81,-37.875,-48.67312890028429
postsynaptic,296.82,-38.0625,-48.694576450184414
postsynaptic,296.83,-38.15625,-47.91881062816185
postsynaptic,296.84,-38.0625,-47.08738614947144
postsynaptic,296.85,-37.96875,-46.24746294405514
postsynaptic,296.86,-37.807513322564006,-45.426036612362616
postsynaptic,296.87,-37.875,-44.652732754018864
postsynaptic,296.88,-37.86134594698813,-43.93800687738071
postsynaptic,296.89,-37.5667030898412,-43.27824509107315
postsynaptic,296.9,-37.40625,-42.66219404489867
postsynaptic,296.91,-37.085082624433646,-42.0747264128987
postsynaptic,296.92,-37.28597548158058,-41.49811172390983
postsynaptic,296.93,-37.125,-40.91115987368747
postsynaptic,296.94,-37.40625,-40.285734299068665
postsynaptic,296.95,-37.5,-39.57804888082856
postsynaptic,296.96,-37.6207969101588,-38.70435437186519
postsynaptic,296.97,-37.96875,-37.45303207056916
postsynaptic,296.98,-38.236084751132715,-34.909537292616236
postsynaptic,296.99,-38.71875,26.582350411543594
postsynaptic,297.0,-39.02626332254497,23.875963598087697
postsynaptic,297.01,-39.1875,11.63529821801704
postsynaptic,297.02,-38.8125,-6.826382265358088
postsynaptic,297.03,-39.0667030898412,-30.605197752691137
postsynaptic,297.04,-39.28125,-45.566089131837266
postsynaptic,297.05,-39.508667375566354,-49.82974292194692
postsynaptic,297.06,-39.65625,-50.357032262767476
postsynaptic,297.07,-40.04438166127249,-49.592038321309
postsynaptic,297.08,-40.125,-48.441749800122174
postsynaptic,297.09,-40.11134594698813,-47.26195352486106
postsynaptic,297.1,-40.28545308985071,-46.18346101343292
postsynaptic,297.11,-40.29962953459245,-45.23960580720416
postsynaptic,297.12,-40.420165248867285,-44.4226650328727
postsynaptic,297.13,-40.28597548158058,-43.710038688652745
postsynaptic,297.14,-39.96376332254497,-43.07590715582201
postsynaptic,297.15,-39.5625,-42.495658065556285
postsynaptic,297.16,-38.263654053002355,-41.946747541692964
postsynaptic,297.17,-37.43329691014929,-41.40767688870426
postsynaptic,297.18,-37.17831023270378,-40.855622944226035
postsynaptic,297.19,-37.40625,-40.26208500964159
postsynaptic,297.2,-37.44695096316116,-39.58358202473549
postsynaptic,297.21,-37.67436833872751,-38.737477796071786
postsynaptic,297.22,-38.25,-37.515126258518904
postsynaptic,297.23,-38.53125,-35.0189466298555
postsynaptic,297.24,-38.78545308985071,26.666951579526064
postsynaptic,297.25,-39.05331023270378,24.075982851614324
postsynaptic,297.26,-39.0,12.075209842449107
postsynaptic,297.27,-39.02652451841942,-5.763996570160458
postsynaptic,297.28,-39.0,-28.54654839671895
postsynaptic,297.29,-38.71875,-44.194348788436756
postsynaptic,297.3,-38.625,-48.80230924174487
postsynaptic,297.31,-38.50420308985071,-49.654678722123165
postsynaptic,297.32,-38.57168976729622,-49.25539199430504
postsynaptic,297.33,-38.57116737555684,-48.3808901820186
postsynaptic,297.34,-38.39679903682519,-47.38166209697439
postsynaptic,297.35,-38.424368338718,-46.41390533919305
postsynaptic,297.36,-38.625,-45.53589948148748
postsynaptic,297.37,-39.06644189397626,-44.75887752393904
postsynaptic,297.38,-38.87920308984797,-44.073380967857155
postsynaptic,297.39,-38.66543976729622,-43.46239080408817
postsynaptic,297.4,-38.30383262444316,-42.90735537880564
postsynaptic,297.41,-37.47347548158058,-42.390463096972304
postsynaptic,297.42,-37.40625,-41.894963431082
postsynaptic,297.43,-37.21848880413506,-41.40437561412142
postsynaptic,297.44,-37.20509594698813,-40.90076673700754
postsynaptic,297.45,-37.2854530898412,-40.36158055963321
postsynaptic,297.46,-37.35293976729622,-39.75328354744997
postsynaptic,297.47,-37.258667375566354,-39.01544999470298
postsynaptic,297.48,-37.05777451841942,-38.01140103864614
postsynaptic,297.49,-37.125,-36.2892826029016
postsynaptic,297.5,-37.5,-28.25806753595238
postsynaptic,297.51,-37.6875,26.443645676173507
postsynaptic,297.52,-38.15625,17.881779076224255
postsynaptic,297.53,-38.20956023270378,1.5238599349765625
postsynaptic,297.54,-38.383667375566354,-19.738211380304005
postsynaptic,297.55,-38.49054903683884,-41.34356300785191
postsynaptic,297.56,-38.625,-48.905891428752305
postsynaptic,297.57,-38.90598880413506,-50.587241444427136
postsynaptic,297.58,-38.625,-50.23891411559205
postsynaptic,297.59,-38.6520469101588,-49.2260400657981
postsynaptic,297.6,-37.674629534581626,-48.07563565134889
postsynaptic,297.61,-37.392334751132715,-46.9903008830797
postsynaptic,297.62,-37.96875,-46.03488635871217
postsynaptic,297.63,-38.53125,-45.21527394358032
postsynaptic,297.64,-39.0,-44.514375052868566
postsynaptic,297.65,-39.46875,-43.90861662333206
postsynaptic,297.66,-39.72295308985071,-43.374907261660645
postsynaptic,297.67,-39.99081023270378,-42.892983188916105
postsynaptic,297.68,-39.977417375566354,-42.445680084095066
postsynaptic,297.69,-40.05777451841942,-42.01826812018741
postsynaptic,297.7,-40.24501332254497,-41.59740553240343
postsynaptic,297.71,-40.21901119587445,-41.16979129837348
postsynaptic,297.72,-40.298845946997645,-40.72028940575212
postsynaptic,297.73,-40.21875,-40.228848002707906
postsynaptic,297.74,-40.125,-39.66434851235504
postsynaptic,297.75,-39.9375,-38.96934792354836
postsynaptic,297.76,-39.9375,-38.013135447332154
postsynaptic,297.77,-40.19248667745503,-36.36826833441364
postsynaptic,297.78,-39.84375,-29.38650905259206
postsynaptic,297.79,-39.871058106007474,26.623565217673466
postsynaptic,297.8,-39.429093820298576,18.432080109703385
postsynaptic,297.81,-39.09375,2.3370974989790376
postsynaptic,297.82,-39.09375,-18.668494527510017
postsynaptic,297.83,-39.12027451841942,-40.81021623200395
postsynaptic,297.84,-39.20063166127249,-48.794856811688284
postsynaptic,297.85,-39.28098880413506,-50.600418894447614
postsynaptic,297.86,-39.375,-50.12221092730114
postsynaptic,297.87,-39.44170308985071,-48.08660249479273
postsynaptic,297.88,-39.33456023270378,-46.23356785838759
postsynaptic,297.89,-39.28125,-44.786927578316984
postsynaptic,297.9,-39.1609754815874,-43.80956117012112
postsynaptic,297.91,-39.28125,-43.29951796081255
postsynaptic,297.92,-39.46848880413506,-42.977194157753985
postsynaptic,297.93,-39.28125,-42.68487422143879
postsynaptic,297.94,-39.09375,-42.38153385186693
postsynaptic,297.95,-38.625,-42.05879758972488
postsynaptic,297.96,-38.58508262444316,-41.715933262392184
postsynaptic,297.97,-38.18277451841942,-41.35213690957739
postsynaptic,297.98,-37.125,-40.96381573354117
postsynaptic,297.99,-36.75,-40.54299721647665
postsynaptic,298.0,-37.125,-40.07504466779904
postsynaptic,298.01,-37.21875,-39.53360370533308
postsynaptic,298.02,-37.11212953459245,-38.86752999272662
postsynaptic,298.03,-37.36633262444316,-37.960310049682974
postsynaptic,298.04,-37.59375,-36.44895701022363
postsynaptic,298.05,-38.049368338718,-31.459050881881474
postsynaptic,298.06,-38.34348880413506,26.889826886589656
postsynaptic,298.07,-38.71875,19.41042833283724
postsynaptic,298.08,-38.75840617968239,3.7931491386007496
postsynaptic,298.09,-38.8125,-16.713499107960708
postsynaptic,298.1,-39.133667375566354,-39.47315096782502
postsynaptic,298.11,-39.40152451841942,-48.32297421282973
postsynaptic,298.12,-39.54936833872618,-50.483981417812004
postsynaptic,298.13,-38.99973880413506,-50.332602243097014
postsynaptic,298.14,-39.09375,-49.40889325636439
postsynaptic,298.15,-39.4417030898412,-48.30406453933986
postsynaptic,298.16,-39.52206023270919,-47.24729924731208
postsynaptic,298.17,-39.696167375566354,-46.31537328139011
postsynaptic,298.18,-39.9375,-45.51968164349549
postsynaptic,298.19,-40.05751332254497,-44.84576830626673
postsynaptic,298.2,-40.21901119586496,-44.271404675811624
postsynaptic,298.21,-40.39259594698813,-43.77438473223814
postsynaptic,298.22,-40.33954691014929,-43.335320205889815
postsynaptic,298.23,-40.3125,-42.93819124016647
postsynaptic,298.24,-40.352417375566354,-42.56998180326483
postsynaptic,298.25,-40.37972548158058,-42.21997757309815
postsynaptic,298.26,-40.125,-41.87901074135521
postsynaptic,298.27,-40.21875,-41.53868663335262
postsynaptic,298.28,-39.08009594698813,-41.19054006471395
postsynaptic,298.29,-38.31670308985071,-40.8249739723397
postsynaptic,298.3,-38.49081023270378,-40.42966349990198
postsynaptic,298.31,-39.0,-39.98668264668227
postsynaptic,298.32,-39.14679903683884,-39.46647440322349
postsynaptic,298.33,-39.26811833872751,-38.8128790701618
postsynaptic,298.34,-39.28098880412555,-37.895405192480034
postsynaptic,298.35,-39.28125,-36.28285018228282
postsynaptic,298.36,-39.375,-29.127237521507677
postsynaptic,298.37,-39.52206023270378,26.56390431179593
postsynaptic,298.38,-39.42883262444316,18.316106484648348
postsynaptic,298.39,-39.06722548158058,2.1683218934928825
postsynaptic,298.4,-38.8125,-18.92373714333125
postsynaptic,298.41,-38.81223880413506,-41.00098411535992
postsynaptic,298.42,-38.73240405300374,-48.94209873998316
postsynaptic,298.43,-38.59795308985071,-50.79369758156326
postsynaptic,298.44,-38.35662046540755,-50.54838478121532
postsynaptic,298.45,-38.38366737555684,-49.614573335122785
postsynaptic,298.46,-38.66570096316116,-48.53383181840945
postsynaptic,298.47,-38.544381661282,-47.5145087254959
postsynaptic,298.48,-38.06276119586494,-46.62438992942401
postsynaptic,298.49,-37.88865405301187,-45.87137694539444
postsynaptic,298.5,-37.929093820298576,-45.240061381157815
postsynaptic,298.51,-38.00918976729622,-44.708418348768205
postsynaptic,298.52,-38.0625,-44.25491161446536
postsynaptic,298.53,-38.0625,-43.86101800649484
postsynaptic,298.54,-38.25,-43.51172256593223
postsynaptic,298.55,-38.62473880413506,-43.1951524554605
postsynaptic,298.56,-38.26365405301187,-42.90198725400091
postsynaptic,298.57,-38.08954691015203,-42.62485443410333
postsynaptic,298.58,-38.39706023270378,-42.35778915916563
postsynaptic,298.59,-38.90625,-42.095769323599185
postsynaptic,298.6,-39.40152451841942,-41.83431857544966
postsynaptic,298.61,-39.84375,-41.56913522643896
postsynaptic,298.62,-40.03125,-41.2957011303946
postsynaptic,298.63,-40.11134594698813,-41.009398554895995
postsynaptic,298.64,-40.21875,-40.712879019363946
postsynaptic,298.65,-40.5,-40.410099179130555
postsynaptic,298.66,-40.5,-40.098272374451504
postsynaptic,298.67,-40.43277451841942,-39.76837574018069
postsynaptic,298.68,-40.29936833872618,-39.40054964151352
postsynaptic,298.69,-39.375,-38.95937225944535
postsynaptic,298.7,-39.65625,-38.3837146012947
postsynaptic,298.71,-39.99159382031761,-37.534607002186554
postsynaptic,298.72,-40.08456023270919,-35.94083409514427
postsynaptic,298.73,-40.21875,-26.79820700024348
postsynaptic,298.74,-40.3125,26.209009301043977
postsynaptic,298.75,-40.40625,17.363487468363402
postsynaptic,298.76,-40.40598880413504,0.7564200723067681
postsynaptic,298.77,-40.29884594698813,-20.87028379459575
postsynaptic,298.78,-40.0042030898412,-42.051772250474784
postsynaptic,298.79,-39.89706023270378,-49.37266450117084
postsynaptic,298.8,-40.03125,-51.08896434937485
postsynaptic,298.81,-40.125,-50.86706117733401
postsynaptic,298.82,-40.13813166127249,-50.01262672069171
postsynaptic,298.83,-40.03098880413504,-49.03015593185193
postsynaptic,298.84,-39.87105810602374,-48.11358197335832
postsynaptic,298.85,-39.81670308985071,-47.329520234786536
postsynaptic,298.86,-39.69668976729622,-46.689419793928664
postsynaptic,298.87,-39.46875,-46.17956814358913
postsynaptic,298.88,-39.25472548158058,-45.77827187994629
