mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,2.1464788732394364,pre,170.87201895812163,0.07706723520370881,4.238697936203985
presynaptic,2.1464788732394364,pre,183.84770178048757,0.0763492210070971,4.19920715539034
presynaptic,2.1464788732394364,pre,196.9454123636387,0.0730154635615273,4.161881423007056
presynaptic,2.1464788732394364,pre,210.64114133969784,0.07301841182427982,4.235067885808229
presynaptic,2.1464788732394364,pre,224.3363173236198,0.07309436670261134,4.166378902048846
presynaptic,2.1464788732394364,pre,238.01726217766796,0.07294655779531961,4.230900352128537
presynaptic,2.2267605633802816,pre,130.0598949769052,0.08188022621990236,4.257771763434922
presynaptic,2.2267605633802816,pre,142.27285586094504,0.07845875021732374,4.1583137615181585
presynaptic,2.2267605633802816,pre,155.01840683174294,0.07845226134416886,4.236422112585118
presynaptic,2.2267605633802816,pre,167.76501200113398,0.07037868871234175,4.222721322740505
presynaptic,2.2267605633802816,pre,181.97385871732234,0.07584328348315264,4.171380591573395
presynaptic,2.2267605633802816,pre,195.1589418792629,0.07109020637720075,4.194322176254844
presynaptic,2.2267605633802816,pre,209.22557708769168,0.07433960888632202,4.237357706520355
presynaptic,2.2267605633802816,pre,222.67735622644355,0.0784516767425346,4.236390544096869
presynaptic,2.2267605633802816,pre,235.4240563802444,0.07839822058140525,4.155105690814478
presynaptic,2.307042253521127,pre,128.01882200389318,0.08029947631574315,4.175572768418643
presynaptic,2.307042253521127,pre,140.47220334436332,0.07920741943046156,4.197993229814463
presynaptic,2.307042253521127,pre,153.09728325721073,0.07980381426541207,4.229602156066839
presynaptic,2.307042253521127,pre,165.62801263656337,0.08007805300956974,4.2441368095071965
presynaptic,2.307042253521127,pre,178.11582874118938,0.07990014681150732,4.154807634198381
presynaptic,2.307042253521127,pre,190.63145030017228,0.08004341007363287,4.2423007339025425
presynaptic,2.307042253521127,pre,203.1246711547072,0.07987825761248173,4.153669395849049
presynaptic,2.307042253521127,pre,215.6437223945497,0.07988001643110808,4.233640870848728
presynaptic,2.307042253521127,pre,228.16249798672104,0.08003725771078803,4.241974658671765
presynaptic,2.387323943661972,pre,128.8230713528359,0.07693524426114363,4.2314384343629
presynaptic,2.387323943661972,pre,141.82101539790412,0.07450791899919317,4.172443463954817
presynaptic,2.387323943661972,pre,155.24240755906257,0.08244629050755489,4.204760815885299
presynaptic,2.387323943661972,pre,167.37151602281287,0.08590047573974831,4.209123311247667
presynaptic,2.387323943661972,pre,179.01289508839207,0.08614695440780394,4.221200765982394
presynaptic,2.387323943661972,pre,190.6209665155743,0.0863196712037191,4.229663888982236
presynaptic,2.387323943661972,pre,202.2058113841321,0.086450599176599,4.236079359653352
presynaptic,2.387323943661972,pre,213.77311120072707,0.08634263633289987,4.144446543979194
presynaptic,2.387323943661972,pre,225.354874770517,0.08641644523992796,4.23440581675647
presynaptic,2.4676056338028167,pre,125.57123157371939,0.09406875920807291,4.139025405155208
presynaptic,2.4676056338028167,pre,136.20175342197803,0.08501492069853332,4.250746034926666
presynaptic,2.4676056338028167,pre,147.9643945181927,0.08673960675399711,4.163501124191861
presynaptic,2.4676056338028167,pre,159.49315326431093,0.08555152680392637,4.1920248133923925
presynaptic,2.4676056338028167,pre,171.18201537301272,0.09046916395981311,4.252050706111216
presynaptic,2.4676056338028167,pre,182.23550538253912,0.09619639528852299,4.232641392695012
